START,STOP,FREQ
145,145,0.0018058161350844278
146,146,0.001524390243902439
147,147,0.005534709193245778
148,148,0.004432457786116323
149,149,0.00398686679174484
150,150,0.01979362101313321
151,151,0.011937148217636022
152,152,0.0028611632270168857
153,153,0.01050656660412758
154,154,0.014657598499061914
155,155,0.003799249530956848
156,156,0.02331144465290807
157,157,0.001524390243902439
158,158,0.0018058161350844278
159,159,0.0034474671669793623
160,160,0.003119136960600375
161,161,0.0020637898686679174
162,162,0.004057223264540338
163,163,0.002626641651031895
164,164,0.0016651031894934333
165,165,0.0028611632270168857
166,166,0.0029315196998123826
167,167,0.0038461538461538464
168,168,0.004197936210131332
169,169,0.003119136960600375
170,170,0.0023452157598499064
171,171,0.001946529080675422
172,172,0.0027908067542213883
173,173,0.0015478424015009382
174,174,0.002227954971857411
175,175,0.002157598499061914
176,176,0.00150093808630394
177,177,0.12260787992495309
178,178,0.0016416510318949344
179,179,0.0031660412757973733
180,180,0.010389305816135085
181,181,0.001524390243902439
182,182,0.002227954971857411
183,183,0.00274390243902439
184,184,0.0020403377110694183
185,185,0.0174484052532833
186,186,0.014634146341463415
187,187,0.0017120075046904316
188,188,0.0016181988742964353
189,189,0.014798311444652908
190,190,0.00375234521575985
191,191,0.0013602251407129457
192,192,0.005558161350844278
193,193,0.022232645403377112
194,194,0.0017120075046904316
195,195,0.01651031894934334
196,196,0.0025093808630394
197,197,0.0016181988742964353
198,198,0.0071529080675422135
199,199,0.002392120075046904
200,200,0.0014774859287054408
201,201,0.0068949343339587245
202,202,0.0174718574108818
203,203,0.0015478424015009382
204,204,0.003400562851782364
205,205,0.0031894934333958724
206,206,0.003119136960600375
207,207,0.0030722326454033773
208,208,0.0013367729831144466
209,209,0.001571294559099437
210,210,0.0036116322701688556
211,211,0.001524390243902439
212,212,0.0072701688555347095
213,213,0.008864915572232646
214,214,0.001524390243902439
215,215,0.003658536585365854
216,216,0.018832082551594746
217,217,0.0325281425891182
218,218,0.002392120075046904
219,219,0.002274859287054409
220,220,0.002274859287054409
221,221,0.0016885553470919325
222,222,0.006472795497185741
223,223,0.00150093808630394
224,224,0.004362101313320825
225,225,0.006355534709193246
226,226,0.0015947467166979362
227,227,0.0018058161350844278
228,228,0.0032363977485928706
229,229,0.004057223264540338
230,230,0.00473733583489681
231,231,0.005722326454033771
232,232,0.0012898686679174483
233,233,0.0013602251407129457
234,234,0.005886491557223265
235,235,0.0033302063789868667
236,236,0.0017823639774859287
237,237,0.0037054409005628517
238,238,0.0024390243902439024
239,239,0.0024859287054409007
240,240,0.0028846153846153848
241,241,0.00701219512195122
242,242,0.008044090056285178
243,243,0.004221388367729831
244,244,0.0072701688555347095
245,245,0.1825281425891182
246,246,0.003916510318949343
247,247,0.0036116322701688556
248,248,0.050351782363977485
249,249,0.0032598499061913698
250,250,0.0014774859287054408
251,251,0.001524390243902439
252,252,0.003119136960600375
253,253,0.0013836772983114446
254,254,0.0014774859287054408
255,255,0.0036819887429643526
256,256,0.002673545966228893
257,257,0.011350844277673546
258,258,0.004690431519699813
259,259,0.0011726078799249532
260,260,0.0013602251407129457
261,261,0.0011726078799249532
262,262,0.0013836772983114446
263,263,0.0017823639774859287
264,264,0.004455909943714822
265,265,0.0011726078799249532
266,266,0.0012429643527204503
267,267,0.014821763602251407
268,268,0.0016651031894934333
269,269,0.001078799249530957
270,270,0.018832082551594746
271,271,0.0009380863039399625
272,272,0.0011022514071294559
273,273,0.005065666041275798
274,274,0.0009146341463414635
275,275,0.0008911819887429644
276,276,0.002532833020637899
277,277,0.018785178236397748
278,278,0.02054409005628518
279,279,0.004315196998123828
280,280,0.0013836772983114446
281,281,0.001125703564727955
282,282,0.0039634146341463415
283,283,0.0028611632270168857
284,284,0.0019699812382739214
285,285,0.025117260787992497
286,286,0.0010084427767354596
287,287,0.0010084427767354596
288,288,0.01097560975609756
289,289,0.0009146341463414635
290,290,0.0012195121951219512
291,291,0.002767354596622889
292,292,0.0010084427767354596
293,293,0.0012195121951219512
294,294,0.011186679174484052
295,295,0.0012664165103189495
296,296,0.001196060037523452
297,297,0.005347091932457786
298,298,0.0012429643527204503
299,299,0.0012429643527204503
300,300,0.017120075046904316
301,301,0.0010553470919324578
302,302,0.001196060037523452
303,303,0.008184803001876172
304,304,0.0009380863039399625
305,305,0.0014774859287054408
306,306,0.004878048780487805
307,307,0.0008911819887429644
308,308,0.0010084427767354596
309,309,0.00199343339587242
310,310,0.0010084427767354596
311,311,0.0010318949343339587
312,312,0.00349437148217636
313,313,0.0011022514071294559
314,314,0.0012898686679174483
315,315,0.015853658536585366
316,316,0.003048780487804878
317,317,0.0009146341463414635
318,318,0.0033067542213883676
319,319,0.015619136960600376
320,320,0.001078799249530957
321,321,0.0047138836772983115
322,322,0.0012429643527204503
323,323,0.0009849906191369607
324,324,0.00300187617260788
325,325,0.0012664165103189495
326,326,0.0012898686679174483
327,327,0.0200750469043152
328,328,0.0016416510318949344
329,329,0.0016651031894934333
330,330,0.003025328330206379
331,331,0.0017120075046904316
332,332,0.0012664165103189495
333,333,0.002392120075046904
334,334,0.001125703564727955
335,335,0.0010084427767354596
336,336,0.013086303939962476
337,337,0.003377110694183865
338,338,0.0016181988742964353
339,339,0.0026969981238273923
340,340,0.00274390243902439
341,341,0.0010318949343339587
342,342,0.4300422138836773
343,343,0.0011726078799249532
344,344,0.0013602251407129457
345,345,0.0012664165103189495
346,346,0.0012664165103189495
347,347,0.0011022514071294559
348,348,0.019957786116322703
349,349,0.0013133208255159475
350,350,0.0011726078799249532
351,351,0.011280487804878048
352,352,0.0020403377110694183
353,353,0.0009849906191369607
354,354,0.004573170731707317
355,355,0.0009146341463414635
356,356,0.001196060037523452
357,357,0.002157598499061914
358,358,0.0008911819887429644
359,359,0.001078799249530957
360,360,0.0174484052532833
361,361,0.001078799249530957
362,362,0.001078799249530957
363,363,0.002157598499061914
364,364,0.0014774859287054408
365,365,0.0008677298311444653
366,366,0.014071294559099437
367,367,0.0010084427767354596
368,368,0.0010318949343339587
369,369,0.003377110694183865
370,370,0.0010318949343339587
371,371,0.0010318949343339587
372,372,0.01953564727954972
373,373,0.0017120075046904316
374,374,0.001524390243902439
375,375,0.008372420262664165
376,376,0.011561913696060038
377,377,0.010553470919324577
378,378,0.013062851782363978
379,379,0.0054643527204502815
380,380,0.003119136960600375
381,381,0.02631332082551595
382,382,0.0012664165103189495
383,383,0.0061444652908067545
384,384,0.0071529080675422135
385,385,0.0007973733583489681
386,386,0.0009615384615384616
387,387,0.0018527204502814258
388,388,0.001196060037523452
389,389,0.001078799249530957
390,390,0.003799249530956848
391,391,0.0010553470919324578
392,392,0.0011726078799249532
393,393,0.1648686679174484
394,394,0.0008911819887429644
395,395,0.0008677298311444653
396,396,0.00623827392120075
397,397,0.0011726078799249532
398,398,0.001078799249530957
399,399,0.006425891181988743
400,400,0.0010084427767354596
401,401,0.0009380863039399625
402,402,0.003283302063789869
403,403,0.001149155722326454
404,404,0.001149155722326454
405,405,0.02199812382739212
406,406,0.0008208255159474672
407,407,0.0008442776735459662
408,408,0.030417448405253282
409,409,0.001125703564727955
410,410,0.0007739212007504691
411,411,0.006121013133208255
412,412,0.001149155722326454
413,413,0.0009615384615384616
414,414,0.002298311444652908
415,415,0.001125703564727955
416,416,0.0011022514071294559
417,417,0.002767354596622889
418,418,0.02045028142589118
419,419,0.0009146341463414635
420,420,0.0021810506566604126
421,421,0.0025562851782363976
422,422,0.0032598499061913698
423,423,0.018386491557223265
424,424,0.0011726078799249532
425,425,0.0008442776735459662
426,426,0.19151031894934334
427,427,0.005628517823639775
428,428,0.016135084427767354
429,429,0.013649155722326453
430,430,0.0009849906191369607
431,431,0.0009380863039399625
432,432,0.003142589118198874
433,433,0.0008677298311444653
434,434,0.0008442776735459662
435,435,0.16571294559099436
436,436,0.0009615384615384616
437,437,0.0009146341463414635
438,438,0.008090994371482176
439,439,0.015900562851782363
440,440,0.0021106941838649157
441,441,0.0018527204502814258
442,442,0.0008442776735459662
443,443,0.001078799249530957
444,444,0.021294559099437147
445,445,0.004784240150093808
446,446,0.0025093808630394
447,447,0.011233583489681051
448,448,0.003119136960600375
449,449,0.45347091932457784
450,450,0.0025797373358348967
451,451,0.0017823639774859287
452,452,0.0014774859287054408
453,453,0.0032129455909943715
454,454,0.0009146341463414635
455,455,0.0009380863039399625
456,456,0.1698639774859287
457,457,0.001149155722326454
458,458,0.0018527204502814258
459,459,0.0035412757973733583
460,460,0.0016885553470919325
461,461,0.0008208255159474672
462,462,0.004924953095684803
463,463,0.00274390243902439
464,464,0.0010084427767354596
465,465,0.1773921200750469
466,466,0.00225140712945591
467,467,0.0008911819887429644
468,468,0.020614446529080677
469,469,0.0008911819887429644
470,470,0.0009146341463414635
471,471,0.01674484052532833
472,472,0.00274390243902439
473,473,0.0009615384615384616
474,474,0.0034474671669793623
475,475,0.0174718574108818
476,476,0.0008208255159474672
477,477,0.006472795497185741
478,478,0.0008208255159474672
479,479,0.0009146341463414635
480,480,0.001149155722326454
481,481,0.001078799249530957
482,482,0.001876172607879925
483,483,0.0016651031894934333
484,484,0.0007973733583489681
485,485,0.0008911819887429644
486,486,0.025820825515947467
487,487,0.0012898686679174483
488,488,0.0007739212007504691
489,489,0.00398686679174484
490,490,0.0012429643527204503
491,491,0.001078799249530957
492,492,0.0020637898686679174
493,493,0.0016651031894934333
494,494,0.001078799249530957
495,495,0.01074108818011257
496,496,0.0009380863039399625
497,497,0.0009146341463414635
498,498,0.01925422138836773
499,499,0.0008677298311444653
500,500,0.001125703564727955
501,501,0.03379455909943715
502,502,0.0012429643527204503
503,503,0.0007739212007504691
504,504,0.002626641651031895
505,505,0.18044090056285178
506,506,0.0008911819887429644
507,507,0.004127579737335835
508,508,0.0010318949343339587
509,509,0.001078799249530957
510,510,0.016604127579737334
511,511,0.001125703564727955
512,512,0.0009380863039399625
513,513,0.00626172607879925
514,514,0.001149155722326454
515,515,0.015196998123827393
516,516,0.003119136960600375
517,517,0.0012195121951219512
518,518,0.0010553470919324578
519,519,0.00525328330206379
520,520,0.0011022514071294559
521,521,0.0010084427767354596
522,522,0.0072701688555347095
523,523,0.0012664165103189495
524,524,0.001196060037523452
525,525,0.0057692307692307696
526,526,0.001524390243902439
527,527,0.001196060037523452
528,528,0.0025797373358348967
529,529,0.0010084427767354596
530,530,0.0008677298311444653
531,531,0.003893058161350844
532,532,0.0009146341463414635
533,533,0.0009380863039399625
534,534,0.0009615384615384616
535,535,0.0009615384615384616
536,536,0.0009380863039399625
537,537,0.004620075046904315
538,538,0.001078799249530957
539,539,0.001196060037523452
540,540,0.17828330206378987
541,541,0.0019230769230769232
542,542,0.0010084427767354596
543,543,0.0019699812382739214
544,544,0.0011022514071294559
545,545,0.0011726078799249532
546,546,0.004197936210131332
547,547,0.0009615384615384616
548,548,0.0009849906191369607
549,549,0.004151031894934334
550,550,0.009380863039399626
551,551,0.0009380863039399625
552,552,0.00853658536585366
553,553,0.0009380863039399625
554,554,0.0008677298311444653
555,555,0.003424015009380863
556,556,0.0009615384615384616
557,557,0.0008677298311444653
558,558,0.018550656660412758
559,559,0.0009146341463414635
560,560,0.0015478424015009382
561,561,0.0021106941838649157
562,562,0.0012898686679174483
563,563,0.001196060037523452
564,564,0.0024390243902439024
565,565,0.0010084427767354596
566,566,0.0010318949343339587
567,567,0.0009146341463414635
568,568,0.0035881801125703565
569,569,0.0009146341463414635
570,570,0.0036819887429643526
571,571,0.001125703564727955
572,572,0.001149155722326454
573,573,0.0014774859287054408
574,574,0.002227954971857411
575,575,0.0010084427767354596
576,576,0.0015947467166979362
577,577,0.0011726078799249532
578,578,0.001078799249530957
579,579,0.013039399624765479
580,580,0.00398686679174484
581,581,0.0010084427767354596
582,582,0.0024390243902439024
583,583,0.0013602251407129457
584,584,0.0009380863039399625
585,585,0.023358348968105066
586,586,0.0012664165103189495
587,587,0.0011022514071294559
588,588,0.013344277673545965
589,589,0.002603189493433396
590,590,0.0014305816135084428
591,591,0.003283302063789869
592,592,0.001196060037523452
593,593,0.0009615384615384616
594,594,0.003658536585365854
595,595,0.003728893058161351
596,596,0.0028377110694183865
597,597,0.004878048780487805
598,598,0.0013602251407129457
599,599,0.0012429643527204503
600,600,0.00150093808630394
601,601,0.0009615384615384616
602,602,0.0009615384615384616
603,603,0.0025562851782363976
604,604,0.0012664165103189495
605,605,0.001149155722326454
606,606,0.0032598499061913698
607,607,0.0010318949343339587
608,608,0.001078799249530957
609,609,0.002603189493433396
610,610,0.0012898686679174483
611,611,0.0013602251407129457
612,612,0.00476078799249531
613,613,0.002650093808630394
614,614,0.0009849906191369607
615,615,0.00426829268292683
616,616,0.0011022514071294559
617,617,0.0012429643527204503
618,618,0.002274859287054409
619,619,0.0010318949343339587
620,620,0.0010318949343339587
621,621,0.002603189493433396
622,622,0.0017589118198874296
623,623,0.0009849906191369607
624,624,0.0017823639774859287
625,625,0.0010318949343339587
626,626,0.001524390243902439
627,627,0.006191369606003753
628,628,0.0010318949343339587
629,629,0.006121013133208255
630,630,0.002532833020637899
631,631,0.001876172607879925
632,632,0.0010553470919324578
633,633,0.01374296435272045
634,634,0.00199343339587242
635,635,0.001899624765478424
636,636,0.024061913696060037
637,637,0.001078799249530957
638,638,0.001078799249530957
639,639,0.008982176360225141
640,640,0.001125703564727955
641,641,0.0012195121951219512
642,642,0.002978424015009381
643,643,0.05365853658536585
644,644,0.001125703564727955
645,645,0.16393058161350843
646,646,0.0014071294559099437
647,647,0.029924953095684804
648,648,0.004221388367729831
649,649,0.0012664165103189495
650,650,0.001149155722326454
651,651,0.0032363977485928706
652,652,0.0009615384615384616
653,653,0.0009615384615384616
654,654,0.0011022514071294559
655,655,0.0012898686679174483
656,656,0.0014774859287054408
657,657,0.00398686679174484
658,658,0.002392120075046904
659,659,0.002392120075046904
660,660,0.03048780487804878
661,661,0.04953095684803002
662,662,0.0016885553470919325
663,663,0.0068949343339587245
664,664,0.0035881801125703565
665,665,0.00150093808630394
666,666,0.01826923076923077
667,667,0.0015947467166979362
668,668,0.0012664165103189495
669,669,0.020286116322701688
670,670,0.0014774859287054408
671,671,0.001196060037523452
672,672,0.17610225140712946
673,673,0.0013836772983114446
674,674,0.001149155722326454
675,675,0.01050656660412758
676,676,0.001149155722326454
677,677,0.001149155722326454
678,678,0.01780018761726079
679,679,0.0013836772983114446
680,680,0.0012898686679174483
681,681,0.1697467166979362
682,682,0.0012898686679174483
683,683,0.0012195121951219512
684,684,0.016135084427767354
685,685,0.0013133208255159475
686,686,0.0013367729831144466
687,687,0.005534709193245778
688,688,0.0013367729831144466
689,689,0.0013602251407129457
690,690,0.008958724202626642
691,691,0.0024390243902439024
692,692,0.0016885553470919325
693,693,0.0032363977485928706
694,694,0.0013602251407129457
695,695,0.0013602251407129457
696,696,0.004666979362101313
697,697,0.0018058161350844278
698,698,0.0013602251407129457
699,699,0.015619136960600376
700,700,0.005417448405253283
701,701,0.001524390243902439
702,702,0.0018527204502814258
703,703,0.0018527204502814258
704,704,0.0013602251407129457
705,705,0.00900562851782364
706,706,0.0013836772983114446
707,707,0.0020637898686679174
708,708,0.011655722326454034
709,709,0.0012898686679174483
710,710,0.0012898686679174483
711,711,0.0035881801125703565
712,712,0.21632270168855536
713,713,0.002532833020637899
714,714,0.0035412757973733583
715,715,0.0017120075046904316
716,716,0.001454033771106942
717,717,0.02220919324577861
718,718,0.0023452157598499064
719,719,0.001078799249530957
720,720,0.016838649155722328
721,721,0.0013133208255159475
722,722,0.001196060037523452
723,723,0.0022045028142589117
724,724,0.0012898686679174483
725,725,0.0011022514071294559
726,726,0.16435272045028143
727,727,0.0011022514071294559
728,728,0.001078799249530957
729,729,0.002321763602251407
730,730,0.0012195121951219512
731,731,0.0011022514071294559
732,732,0.011608818011257035
733,733,0.0016651031894934333
734,734,0.017636022514071294
735,735,0.016697936210131333
736,736,0.0020403377110694183
737,737,0.001876172607879925
738,738,0.008231707317073171
739,739,0.01777673545966229
740,740,0.0021106941838649157
741,741,0.016674484052532832
742,742,0.0016181988742964353
743,743,0.0019699812382739214
744,744,0.01768292682926829
745,745,0.00225140712945591
746,746,0.005136022514071295
747,747,0.01822232645403377
748,748,0.0012429643527204503
749,749,0.0011726078799249532
750,750,0.005534709193245778
751,751,0.002157598499061914
752,752,0.0014305816135084428
753,753,0.006097560975609756
754,754,0.0011726078799249532
755,755,0.0013367729831144466
756,756,0.013883677298311446
757,757,0.0012195121951219512
758,758,0.005347091932457786
759,759,0.002673545966228893
760,760,0.0012195121951219512
761,761,0.0009146341463414635
762,762,0.0012664165103189495
763,763,0.018855534709193246
764,764,0.0009849906191369607
765,765,0.1647983114446529
766,766,0.001149155722326454
767,767,0.0011726078799249532
768,768,0.001946529080675422
769,769,0.00349437148217636
770,770,0.0014305816135084428
771,771,0.00398686679174484
772,772,0.005206378986866792
773,773,0.003799249530956848
774,774,0.02352251407129456
775,775,0.0013836772983114446
776,776,0.0010084427767354596
777,777,0.0036819887429643526
778,778,0.001149155722326454
779,779,0.0010553470919324578
780,780,0.007317073170731708
781,781,0.0012429643527204503
782,782,0.010881801125703566
783,783,0.002626641651031895
784,784,0.003353658536585366
785,785,0.0009146341463414635
786,786,0.005581613508442777
787,787,0.1803705440900563
788,788,0.0013367729831144466
789,789,0.008067542213883677
790,790,0.0031894934333958724
791,791,0.001078799249530957
792,792,0.005933395872420263
793,793,0.004151031894934334
794,794,0.025562851782363977
795,795,0.08358348968105066
796,796,0.00150093808630394
797,797,0.0013602251407129457
798,798,0.010201688555347092
799,799,0.00349437148217636
800,800,0.01550187617260788
801,801,0.015454971857410882
802,802,0.012406191369606004
803,803,0.0010553470919324578
804,804,0.10881801125703565
805,805,0.001829268292682927
806,806,0.00300187617260788
807,807,0.002626641651031895
808,808,0.001149155722326454
809,809,0.0014071294559099437
810,810,0.007106003752345216
811,811,0.001829268292682927
812,812,0.002767354596622889
813,813,0.002274859287054409
814,814,0.0012429643527204503
815,815,0.0012664165103189495
816,816,0.014446529080675423
817,817,0.003728893058161351
818,818,0.0013133208255159475
819,819,0.006848030018761726
820,820,0.0009849906191369607
821,821,0.0010084427767354596
822,822,0.012828330206378987
823,823,0.0034474671669793623
824,824,0.0013367729831144466
825,825,0.016228893058161352
826,826,0.001125703564727955
827,827,0.0011022514071294559
828,828,0.016088180112570356
829,829,0.0011726078799249532
830,830,0.001125703564727955
831,831,0.0069652908067542214
832,832,0.0010318949343339587
833,833,0.001149155722326454
834,834,0.004151031894934334
835,835,0.0010318949343339587
836,836,0.001125703564727955
837,837,0.00797373358348968
838,838,0.001078799249530957
839,839,0.001078799249530957
840,840,0.023850844277673547
841,841,0.0011726078799249532
842,842,0.001125703564727955
843,843,0.003916510318949343
844,844,0.001078799249530957
845,845,0.0010553470919324578
846,846,0.08435741088180113
847,847,0.004432457786116323
848,848,0.0024155722326454033
849,849,0.012077861163227017
850,850,0.00225140712945591
851,851,0.002392120075046904
852,852,0.021060037523452157
853,853,0.003283302063789869
854,854,0.0014071294559099437
855,855,0.006683864915572233
856,856,0.0033302063789868667
857,857,0.00450281425891182
858,858,0.002227954971857411
859,859,0.0022045028142589117
860,860,0.0011726078799249532
861,861,0.16627579737335835
862,862,0.0010553470919324578
863,863,0.0012195121951219512
864,864,0.00274390243902439
865,865,0.0010318949343339587
866,866,0.001078799249530957
867,867,0.011819887429643527
868,868,0.0033302063789868667
869,869,0.0012898686679174483
870,870,0.0069652908067542214
871,871,0.001078799249530957
872,872,0.0010553470919324578
873,873,0.0036116322701688556
874,874,0.0012195121951219512
875,875,0.0011726078799249532
876,876,0.0030722326454033773
877,877,0.001078799249530957
878,878,0.0010553470919324578
879,879,0.0023217636022514073
880,880,0.001078799249530957
881,881,0.001078799249530957
882,882,0.007856472795497185
883,883,0.0011022514071294559
884,884,0.0009380863039399625
885,885,0.001125703564727955
886,886,0.0016181988742964353
887,887,0.0033067542213883676
888,888,0.0028846153846153848
889,889,0.00150093808630394
890,890,0.001454033771106942
891,891,0.020966228893058162
892,892,0.0015947467166979362
893,893,0.0015478424015009382
894,894,0.0050187617260788
895,895,0.001524390243902439
896,896,0.001571294559099437
897,897,0.02326454033771107
898,898,0.018902439024390243
899,899,0.0015478424015009382
900,900,0.004315196998123828
901,901,0.0016416510318949344
902,902,0.0016885553470919325
903,903,0.004573170731707317
904,904,0.00426829268292683
905,905,0.0018527204502814258
906,906,0.017893996247654784
907,907,0.018081613508442777
908,908,0.0016181988742964353
909,909,0.012922138836772984
910,910,0.0017823639774859287
911,911,0.0017120075046904316
912,912,0.0043386491557223265
913,913,0.0020403377110694183
914,914,0.0015947467166979362
915,915,0.003283302063789869
916,916,0.0017823639774859287
917,917,0.001876172607879925
918,918,0.01697936210131332
919,919,0.015830206378986866
920,920,0.0023452157598499064
921,921,0.0375
922,922,0.00398686679174484
923,923,0.021646341463414636
924,924,0.006848030018761726
925,925,0.004315196998123828
926,926,0.0016181988742964353
927,927,0.01200750469043152
928,928,0.018691369606003753
929,929,0.050164165103189495
930,930,0.007340525328330206
931,931,0.0020637898686679174
932,932,0.0030722326454033773
933,933,0.0050187617260788
934,934,0.0020872420262664166
935,935,0.00349437148217636
936,936,0.0031894934333958724
937,937,0.004174484052532833
938,938,0.016955909943714823
939,939,0.0054643527204502815
940,940,0.0017823639774859287
941,941,0.0019699812382739214
942,942,0.004197936210131332
943,943,0.0030722326454033773
944,944,0.0028377110694183865
945,945,0.18356003752345215
946,946,0.0017823639774859287
947,947,0.0015947467166979362
948,948,0.0031660412757973733
949,949,0.0035881801125703565
950,950,0.0016651031894934333
951,951,0.018832082551594746
952,952,0.0016416510318949344
953,953,0.0016416510318949344
954,954,0.020333020637898686
955,955,0.0020872420262664166
956,956,0.0020403377110694183
957,957,0.1728893058161351
958,958,0.0027908067542213883
959,959,0.0019699812382739214
960,960,0.16937148217636022
961,961,0.003728893058161351
962,962,0.0017589118198874296
963,963,0.0826219512195122
964,964,0.0021810506566604126
965,965,0.0016885553470919325
966,966,0.0028846153846153848
967,967,0.0017823639774859287
968,968,0.0016885553470919325
969,969,0.00853658536585366
970,970,0.0017589118198874296
971,971,0.0018058161350844278
972,972,0.16737804878048781
973,973,0.0017120075046904316
974,974,0.0020403377110694183
975,975,0.0035647279549718574
976,976,0.0017823639774859287
977,977,0.0018058161350844278
978,978,0.005112570356472795
979,979,0.0020403377110694183
980,980,0.001829268292682927
981,981,0.013625703564727955
982,982,0.003939962476547843
983,983,0.0029315196998123826
984,984,0.0049953095684803
985,985,0.005112570356472795
986,986,0.05673076923076923
987,987,0.0124765478424015
988,988,0.001946529080675422
989,989,0.0018527204502814258
990,990,0.0038461538461538464
991,991,0.08691369606003753
992,992,0.004878048780487805
993,993,0.016369606003752344
994,994,0.005722326454033771
995,995,0.017120075046904316
996,996,0.004807692307692308
997,997,0.0021106941838649157
998,998,0.0018527204502814258
999,999,0.003939962476547843
1000,1000,0.001899624765478424
1001,1001,0.00802063789868668
1002,1002,0.028025328330206378
1003,1003,0.003799249530956848
1004,1004,0.0018527204502814258
1005,1005,0.02575046904315197
1006,1006,0.006074108818011257
1007,1007,0.0028611632270168857
1008,1008,0.4900093808630394
1009,1009,0.002157598499061914
1010,1010,0.0021810506566604126
1011,1011,0.018128517823639775
1012,1012,0.018292682926829267
1013,1013,0.0031894934333958724
1014,1014,0.021927767354596624
1015,1015,0.01730769230769231
1016,1016,0.0027204502814258914
1017,1017,0.0300422138836773
1018,1018,0.002157598499061914
1019,1019,0.0019230769230769232
1020,1020,0.00825515947467167
1021,1021,0.0019230769230769232
1022,1022,0.001946529080675422
1023,1023,0.008911819887429643
1024,1024,0.0024624765478424016
1025,1025,0.002368667917448405
1026,1026,0.0032598499061913698
1027,1027,0.0018058161350844278
1028,1028,0.0021106941838649157
1029,1029,0.016088180112570356
1030,1030,0.014798311444652908
1031,1031,0.003728893058161351
1032,1032,0.009146341463414634
1033,1033,0.001946529080675422
1034,1034,0.0020637898686679174
